playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
29837,Bryce Miller,SEA,12,8,0,31,31,180.1,8.534196174,2.245841098,1.048059179,0.237068966,0.78208556,0.38095238,0.098591549,2.944547218,3.72,3.582376278,3.85441579,2.805436373,0.42233539,95.30685427,18.40221117,0.02037104,92.30158343,-0.856715728,0.17279011,94.86080592,7.376745827,,,,0.16987996,84.65487821,-1.125789035,0.04365224,84.97708333,-0.342812892,,,,0.17097126,84.56351396,7.334843546,,,,,,,,,,124.2606572,100.067382,121.9304948,91.61958763,92.785,94.51877729,112.3850207,101.3917576,104.5883703,
29866,Chayce McDermott,BAL,0,0,0,1,1,4,6.75,4.5,2.25,0.333333333,0.71428571,0.615384615,0.25,6.75,8.03,6.416479778,4.678488185,-0.059415855,0.41463415,94.1008588,0.090031888,,,,,,,0.19512195,83.57804108,-0.27751663,0.29268293,85.27477519,-0.762603894,0.09756098,76.59346008,0.186580658,,,,,,,,,,,,,,111,83.3,65.1,,111.3,,,,87.85121951,101.7158537,100.1670732,
29869,Michael McGreevy,STL,3,0,0,4,3,23,7.043478261,0.782608696,0.391304348,0.234375,0.79545455,0.625,0.09090909,1.956521739,3.59,2.557784126,2.71570119,0.624077082,0.19292605,93.14202169,1.666332159,0.10610932,89.08055462,0.827484734,0.36334405,91.99977098,4.056375895,0.08681672,87.35607797,-0.158552818,0.18971061,84.46883483,0.244034059,0.06109325,79.92369321,-0.096867833,,,,,,,,,,,,,,46.3862069,87.52105263,67.06065574,86.57247706,116.8237288,,63.22352941,,82.24244373,106.9003215,100.9090032,
29878,Sean Burke,CHW,2,0,0,4,3,19,10.42105263,3.315789474,0.947368421,0.222222222,0.92592593,0.319148936,0.105263157,1.421052632,3.83,3.324374515,3.467961869,0.419930473,0.40453074,95.22734082,1.353591036,,,,,,,0.06148867,84.5436562,0.436272491,0.28478964,86.82101857,-0.630230013,0.24919094,79.67600161,1.436791729,,,,,,,,,,,,,,124.8210526,104.9532468,111.488,,95.63863636,,,,106.1656958,99.96699029,105.3391586,
29891,James Meeker,MIL,0,0,0,1,0,1,0,9,0,0.333333333,1,0.666666666,0,0,10.32,6.166479778,6.166479778,-0.011163985,0.5,92.19002533,-0.414928216,0.375,86.97093709,0.681683451,,,,,,,,,,0.125,82.83940125,0.033727009,,,,,,,,,,,,,,,,39.9,,131.1,,106.5,,76.275,84.875,78.8875,
29911,Andrew Abbott,CIN,10,10,0,25,25,138,7.434782609,3.391304348,1.630434783,0.259541985,0.82876712,0.33737864,0.123152709,3.717391304,4.02,5.043291372,4.912405187,1.107807636,0.53536219,92.94862765,-3.257368632,,,,,,,0.16330904,84.90033424,0.857594419,0.18516931,83.04196506,0.735830139,0.11615945,80.99532259,-2.838494729,,,,,,,,,,,,,,95.83018373,100.9633333,77.55532426,,124.5439604,,,,91.92361766,98.1785255,96.63420489,
29921,Spencer Arrighetti,HOU,7,13,0,29,28,145,10.61379387,4.034483051,1.30344837,0.320652174,0.72136564,0.359897172,0.12804878,4.531034811,4.05,4.180272955,4.007647968,1.623254742,0.40718563,94.23001182,-12.3654841,0.19680639,88.24367512,2.765226953,0.00279441,94.03022112,-1.29126893,0.08582834,85.54365972,-5.409319554,0.10938124,80.88889076,1.411974553,0.19800399,78.52054473,5.275445573,,,,,,,,,,,,,,88.86179013,118.1699055,91.10387343,,117.2431536,,65.76263241,,95.1414632,98.59619211,98.95837253,
29928,Dylan Dodd,ATL,0,0,0,1,0,2,9,4.5,0,0.666666667,0.6,0.5,0,9,4.02,2.666479778,3.422483981,0.024350498,0.41176471,93.49198696,0.280303523,0.11764706,86.56267548,-0.759317312,,,,0.14705882,82.32095947,-0.149987649,0.32352941,80.54761852,-0.516448334,,,,,,,,,,,,,,,,,66.9,,72.7,,101.8,,55,,75.57058824,98.40294118,92.02647059,
29946,Grant Hartwig,NYM,0,0,0,4,0,6.2,5.400000515,5.400000515,1.350000129,0.25,0.56603774,0.38095238,0.1,6.750000644,6.01,6.616480107,6.934492747,-0.095394336,,,,0.25423729,94.18886719,-0.123560138,0.34745763,94.93839915,-0.32039303,0.06779661,87.30502319,-0.357483696,0.33050847,84.14495693,-0.209683161,,,,,,,,,,,,,,,,,100.55,,118.3,97.30243902,113.6538462,,105.636,,105.4711864,86.54661017,87.45762712,
29950,Jordan Leasure,CHW,0,2,2,33,0,31.1,7.468086319,5.170213605,1.723404535,0.285714286,0.68075117,0.357894736,0.136363636,6.319149962,4.81,5.815416378,5.449300464,-0.407435507,0.59821429,96.25878615,3.213530108,,,,,,,,,,0.2875,88.36442765,-8.63222035,0.11428571,78.80710602,-1.187755905,,,,,,,,,,,,,,,96.171875,119.658806,,108.6596273,,,,113.1998288,95.61232877,97.54092466,
29960,AJ Smith-Shawver,ATL,0,0,0,1,1,4.1,8.307692917,4.153846459,0,0.25,1,0.25,0,0,2.98,2.704941283,5.14741658,0.162379727,0.54022989,96.44494889,2.105949163,,,,,,,,,,,,,0.20689655,76.77734375,-0.376572479,,,,0.25287356,86.24340265,-0.438221529,,,,,,,,104.9,85,102.2,,,,,,99.32413793,99.29885057,96.25057471,
30002,Grant Holman,OAK,1,1,0,18,0,15.2,9.191491973,5.170214235,0.574468248,0.347826087,0.7421875,0.44680851,0.0625,4.021277738,3.24,3.868607637,4.582999404,0.0619758,0.53082192,94.47402344,2.159736872,,,,,,,0.33219178,87.36036163,-1.879008837,0.1369863,85.48550415,-0.984892003,,,,,,,,,,,,,,,,,160.7408163,,65.88774194,,89.68205128,,,,100.9,91.54452055,93.11678082,
30008,Evan Justice,COL,0,0,0,1,0,0.1,27.00002816,27.00002816,0,0,1,0,0,0,5.11,6.166482908,6.166482908,-0.003572137,0.875,91.88497489,-0.227856979,,,,,,,,,,0.125,79.69139862,0.163724601,,,,,,,,,,,,,,,,,,,66.6,94,37.4,,,,73.225,76.475,65.65,
30031,Julian Aguiar,CIN,2,1,0,7,7,31.2,5.400000434,3.41052659,2.273684393,0.229166667,0.69832402,0.372549019,0.166666666,6.252632081,4.94,6.861216917,5.868892737,-0.293824345,0.35660377,94.37644676,-1.419913094,,,,0.18301887,94.22311936,0.242194563,0.18867925,84.02588867,-1.587675828,0.17924528,80.30377775,0.19733322,0.09245283,77.93767937,-1.402718958,,,,,,,,,,,,,,97.08,93.2244898,,78.65839161,93.59894737,,,,86.08245283,96.67320755,97.2645283,
30055,Cade Povich,BAL,3,9,0,16,16,79.2,7.794979328,3.841004307,1.355648579,0.290598291,0.67864271,0.352459016,0.105263157,5.196652886,4.11,4.785726692,4.991194794,0.458864272,0.40676746,92.35484652,3.464934632,0.07487401,88.24712665,-3.323150575,0.08567315,91.40918789,0.743795577,0.10655148,86.01781567,-3.052812301,0.13030958,82.5760316,-0.78864773,0.19582433,76.23980354,-6.149081767,,,,,,,,,,,,,,62.94437086,92.86801471,80.77667845,80.01308411,112.5122222,,96.53942308,,86.55791001,99.48650218,97.3256894,
30056,David Festa,MIN,2,6,0,14,13,64.1,10.77202078,3.217616596,1.259067364,0.319277108,0.68548387,0.362068965,0.128571428,4.896373081,4.14,3.757153356,3.583691,1.050676805,0.4021838,94.77882295,-3.503884789,,,,,,,0.28025478,88.48406665,-3.514243647,0.31756142,86.1392518,5.155831374,,,,,,,,,,,,,,,,,72.36720779,,106.5230769,,117.5730659,,,,100.4597816,100.7808917,102.6315742,
30074,Chase Silseth,LAA,0,1,0,2,2,8,13.5,4.5,3.375,0.263157895,0.64102564,0.238095238,0.3,6.75,6.37,6.541479778,3.556490286,-0.098226972,0.43113772,94.17409261,0.881924979,,,,0.08383234,93.7920881,-2.571398638,,,,0.26347305,80.51764471,0.390595559,0.02994012,78.96797485,0.024207283,,,,0.19161677,86.16934204,-0.242279198,,,,,,,,,67.98,91.63661972,101.98,109.9454545,,,122.375,102.5712575,96.11497006,98.01377246,
30076,Landen Roupp,SFG,1,2,0,23,4,50.1,8.403974359,4.649007092,0.35761593,0.290780142,0.72916667,0.471830985,0.047619047,3.576159302,4.05,3.42475795,4.169877623,0.535991713,0.01874311,93.70735438,-0.273559418,,,,0.40463065,94.61178581,0.931062207,0.09371555,88.26376666,1.201157741,0.04410143,83.80041504,0.285090812,0.43880926,77.60789543,1.647382211,,,,,,,,,,,,,,97.18308824,155.05875,65.59460784,102.0280654,115.0789474,,,,125.0528076,98.07499995,106.0892538,
30085,Ben Casparius,LAD,2,0,0,3,0,8.1,12.96000049,4.320000165,0,0.428571429,0.76923077,0.238095238,0,2.160000082,3.56,1.726479723,3.359448864,0.250550807,0.48076923,95.59963542,-0.536833007,0.04487179,90.91655622,0.47878008,0.00641026,92.58599854,-0.063373677,,,,0.34615385,84.29597078,0.586418085,0.12179487,79.98070647,0.255118493,,,,,,,,,,,,,,,124.6388889,88.52631579,,128.6214286,,140.3,,109.0775641,100.5179487,101.4519231,
30094,Jordan Wicks,CHC,2,4,0,11,10,46,8.217391815,3.913043722,1.760869675,0.330935252,0.71428571,0.390410958,0.157894736,5.47826121,5.18,5.318653825,4.648751156,-0.126388397,0.44953052,92.83283698,-0.490571406,0.00234742,90.80854797,-0.383235183,0.13028169,91.93905337,-4.295998827,0.25821596,82.45358498,2.600706059,0.09859155,84.75295003,-4.011707641,0.06103286,78.6049165,-2.600571204,,,,,,,,,,,,,,99.58590909,93.40384615,89.85680628,70.88839286,117.1743243,,77.69166667,,92.29330986,101.5920188,99.92605634,
30106,Jack Neely,CHC,0,0,0,6,0,6,10.5,3,3,0.352941176,0.55555556,0.315789473,0.285714285,9,5.75,6.166479778,3.597156252,-0.067317709,0.53061224,96.35273625,-2.178590402,,,,,,,,,,0.46938776,87.57419221,0.561510421,,,,,,,,,,,,,,,,,,,104.5576923,,118.55,,,,111.1255102,94.02040816,95.18061224,
30107,Christian Scott,NYM,0,3,0,9,9,47.1,7.415493157,2.281690202,1.521126801,0.272058824,0.73221757,0.323943661,0.111111111,4.563380404,4.4,4.603099535,4.705872888,0.444231063,0.52858958,94.313439,1.161295086,,,,,,,0.10419314,84.87388053,-0.775801767,0.36721728,85.29065068,-1.095252424,,,,,,,,,,,,,,,,,,,84.21947115,,114.8564014,,,100.0829268,97.26704835,97.32035623,100.7092875,
30115,Robert Suarez,SDP,9,3,36,65,0,65,8.169231728,2.215384875,0.969230883,0.255681818,0.80756014,0.417582417,0.094594594,2.769231094,3.05,3.489556739,3.810920193,0.894892931,0.70010235,99.23254751,12.25123894,0.00409417,92.6739502,-0.491137154,0.16990788,98.72232681,2.989649836,0.1258956,91.11329713,-2.179255068,,,,,,,,,,,,,,,,,,,,105.3390244,,143.3023022,133.9630137,,,102.0333333,,136.8157513,101.9439378,107.7079793,
30122,Gavin Williams,CLE,3,10,0,16,16,76,9.355263158,3.789473684,0.828947368,0.308056872,0.66872428,0.405529953,0.084337349,4.855263158,4.22,3.666479778,4.120383696,1.253902674,0.51461988,96.63327859,0.592217024,0.20979532,90.51054143,1.840769846,,,,0.0497076,89.21298397,-1.69021669,0.02777778,87.31216591,-2.311010193,0.19809942,79.47433551,-0.022667639,,,,,,,,,,,,,,66.07972973,120.9900369,96.73835227,,94.86339869,,97.625,,98.52292432,101.059662,101.6470242,
30133,Brant Hurter,DET,6,1,0,10,1,45.1,7.544117859,1.191176504,0.794117669,0.236220472,0.78488372,0.53125,0.093023255,2.580882425,2.27,3.034126833,3.321252462,0.738243222,0.07131783,92.22277832,1.054454718,,,,0.50387597,92.53052885,8.029015549,0.11782946,85.69368302,0.414221965,0.30697674,83.22207179,0.049644154,,,,,,,,,,,,,,,,,58.41973684,,54.78043478,88.78430769,110.6853535,,,,89.50449612,102.2976744,94.97689922,
30134,Tanner Bibee,CLE,12,8,0,31,31,173.2,9.690979454,2.28023046,1.14011523,0.285077951,0.77102804,0.346153846,0.10576923,3.472169109,3.78,3.558034504,3.722129034,3.288519621,0.43388285,94.68333165,-8.50204372,,,,0.00315679,93.75920953,-0.126588151,0.17958611,82.52560425,0.672085669,0.25359523,86.42895812,10.81855477,0.12977902,81.88048986,0.300139233,,,,,,,,,,,,,,82.325,119.0513333,91.71261116,88.9,113.169483,,,,98.87734128,102.5401964,104.4104875,
30140,Ty Madden,DET,1,1,0,6,1,23,6.652173913,3.130434783,0.782608696,0.315068493,0.70512821,0.445945945,0.066666666,4.304347826,4.11,3.992566735,4.83431683,0.210178077,0.42183623,94.44258674,2.393090472,0.17369727,88.21232125,-2.969108492,0.04218362,92.1001192,-0.086501498,,,,0.17121588,84.224482,-0.423821308,0.03970223,79.64453125,-0.387518555,,,,0.15136476,85.20757056,0.393101759,,,,,,,,,,95.70116279,84.48888889,101.590411,96.75,100.2354839,91.37192982,96.82704715,97.71066998,98.61935484,
30146,Jack Leiter,TEX,0,3,0,9,6,35.2,7.822430255,4.289719817,1.766355219,0.32173913,0.46125461,0.381355932,0.137254901,8.831776095,6.25,5.661806992,5.272435817,-0.229236173,0.5186846,96.70579296,-9.01860173,0.01793722,91.24465942,-1.574406881,,,,0.05829596,89.75067921,0.531547047,0.29147982,87.04745843,-2.209677827,0.11360239,81.66485435,1.021770481,,,,,,,,,,,,,,105.7230769,90.23289474,132.7804035,,118.4697436,,58.4,,120.8584454,97.43751868,103.3282511,
30160,Richard Fitts,BOS,0,1,0,4,4,20.2,3.919354959,3.048387191,0,0.275362319,0.76923077,0.373134328,0,1.741935537,4,3.311641073,5.506492053,0.462429225,0.44585987,94.46503906,1.538495965,,,,,,,,,,0.44585987,85.22946429,2.678770412,,,,,,,0.10828025,88.59892004,-1.131558035,,,,,,,,,,102.4407143,,126.0189286,,,106.6323529,111.9627389,104.0292994,105.5694268,
30161,Carlos Rodriguez,MIL,0,3,0,3,3,12.1,6.567568245,2.189189415,2.189189415,0.380952381,0.61797753,0.272727272,0.166666666,7.29729805,6.21,5.598912462,4.643465172,-0.024470042,0.18454936,93.20314771,-1.638445444,0.18025751,88.98441569,0.852282424,0.21459227,93.48580078,-2.031734496,0.15879828,85.65566934,-0.8143779,0.15021459,81.84182478,-0.703962199,0.11158798,76.26643254,-0.669399146,,,,,,,,,,,,,,68.14324324,90.612,74.96744186,94.052,109.1833333,,71.1452381,,84.25536481,101.5218884,97.93862661,
30171,Mason Black,SFG,1,5,0,9,8,36.1,7.678899754,3.715596655,1.733945106,0.345132743,0.70110701,0.319327731,0.127272727,6.440367536,6.13,5.450883648,5.235116538,-0.260254122,0.32126697,92.5245837,-5.581833184,0.04675716,89.32039126,1.594281606,0.28657617,92.71377146,-2.098766997,0.02413273,87.4099226,-1.924651705,0.32126697,82.60409503,-3.295291271,,,,,,,,,,,,,,,,,92.36,,86.44413146,101.0201058,108.7277869,,,,98.54585219,100.8989442,99.08823529,
30182,Will Warren,NYY,0,3,0,6,5,22.2,11.51470621,3.970588347,1.985294173,0.430769231,0.45945946,0.36231884,0.172413793,10.3235297,4.52,4.93118571,3.998019968,0.097611126,0.30567686,93.68538731,2.712465387,0.04148472,86.45500103,-1.217393763,0.26419214,92.95379714,-5.67840483,0.12227074,86.20061329,-3.416785259,0.26637555,82.9829069,-2.963895239,,,,,,,,,,,,,,,,,90.22857143,,91.64785714,92.6553719,125.731405,,112.01,,101.7117904,99.42510917,103.9628821,
30203,Jackson Jobe,DET,0,0,0,2,0,4,4.5,2.25,0,0.076923077,1,0.416666666,0,0,2.47,2.916479778,4.806490286,0.039992057,0.5625,97.07987015,1.225116767,0.20833333,89.43974609,0.902220573,,,,0.14583333,85.78398786,0.432390649,0.08333333,82.77502441,0.10465594,,,,,,,,,,,,,,,,,120.0857143,,127.0333333,,123.5,,125.24,,125.3520833,98.26666667,103.10625,
30226,Spencer Bivens,SFG,3,1,1,27,2,48.2,6.842466513,2.034246801,1.664383746,0.263888889,0.84051724,0.539473684,0.176470588,3.143835966,4.05,4.78976763,3.97015991,-0.297289029,0.04817708,94.84339204,-1.430960283,0.09895833,90.86979756,2.194425296,0.48567708,92.95169026,-1.231578711,0.12890625,88.59831346,-1.073140759,0.23828125,79.85376243,1.40850075,,,,,,,,,,,,,,,,,105.8153846,,71.7106383,91.04022346,136.0836066,,83.13815789,,102.195638,102.0727018,101.3493555,
30250,Jaden Hill,COL,0,0,0,9,0,10.2,5.062500302,3.375000201,1.687500101,0.193548387,0.625,0.606060606,0.166666666,5.062500302,3.01,6.166479957,5.42998937,-0.148251608,0.09933775,96.86682943,-0.662876863,0.17880795,87.20395689,-1.079940807,0.44370861,96.90712453,3.619689852,0.2781457,85.28554571,-1.784203041,,,,,,,,,,,,,,,,,,,,94.0974359,,108.9,80.728125,132.8,,,,96.23245033,95.10860927,98.74834437,
30279,Bryan Woo,SEA,9,3,0,22,22,121.1,7.491758556,0.964285755,1.038461582,0.240469208,0.76839827,0.40625,0.093959731,2.892857264,2.72,3.397249019,3.754028587,2.271397591,0.48862974,94.97071711,12.63373883,,,,0.23673469,94.76128579,7.488135483,0.08862974,89.51935778,-1.222935364,0.18600583,84.29120543,4.3948442,,,,,,,,,,,,,,,,,91.44012346,,97.45411204,116.0246193,113.3311396,,,,104.1367681,107.4039813,107.0257611,
31184,Luis Guerrero,BOS,0,0,0,9,0,10,8.100001545,1.800000343,0,0.24,0.875,0.416666666,0,0,2.7,1.966479549,3.629689113,0.315040052,0.46616541,97.54955267,2.313907582,,,,,,,0.2481203,88.79656428,1.386903752,0.28571429,86.00655967,0.142247099,,,,,,,,,,,,,,,,,102.8818182,,118.4580645,,133.5973684,,,,118.918797,103.5165414,105.2300752,
31204,Justin Wrobleski,LAD,1,2,1,8,6,36.1,6.440367198,3.963302891,2.229357876,0.245098039,0.703125,0.309090909,0.183673469,5.697247906,6.45,6.35914044,5.178087516,-0.355510386,0.59121622,95.08825056,2.112422667,0.1402027,87.49905873,-1.053777371,0.03040541,92.50964355,-0.050179489,0.04560811,85.32030346,-1.113026269,0.08614865,84.40651808,-2.973124076,0.10641892,82.18835062,-2.780901011,,,,,,,,,,,,,,47.97368421,85.01394597,103.8465714,44.73076923,106.1530612,,87.66623377,,95.21261772,97.07275101,96.46774597,
31261,Chris Roycroft,STL,1,2,0,27,0,34.1,8.65048768,4.456311835,0.524271981,0.292929293,0.67073171,0.535353535,0.076923076,4.194175845,3.44,3.836382865,4.224117486,0.128838718,0.32550336,95.13843025,2.644120853,,,,0.4647651,96.11439531,-1.087129269,,,,0.20973154,83.84407031,-2.920030888,,,,,,,,,,,,,,,,,,,102.1689119,106.623741,123.6376,,,,108.8826825,101.3964346,104.8040747,
31461,Ben Joyce,LAA,2,0,4,31,1,34.2,8.567309264,3.634616051,0.259615432,0.277777778,0.84507042,0.588888888,0.05,2.076923458,3.24,3.195325937,3.692638571,0.64833042,0.43622921,102.4358521,1.429773629,0.15157116,86.42115449,0.437345844,0.37707948,97.328642,4.851312477,0.03512015,92.08369365,0.67815724,,,,,,,,,,,,,,,,,,,,141.9448179,,123.681925,100.55,142.5121608,,,,117.2418253,96.00271878,97.28121035,
31508,Caden Dana,LAA,1,2,0,3,3,10.1,6.96774215,6.096774381,4.354838844,0.290322581,0.66666667,0.555555555,0.384615384,9.580645456,7.27,10.23099612,5.842877533,-0.452742428,0.52427184,93.85837131,-8.135611262,,,,,,,0.09223301,85.15719444,0.071543787,0.31067961,85.59724426,1.519396991,0.07281553,75.00810547,-0.713361099,,,,,,,,,,,,,,105.9789474,98.88,82.80833333,,99.42727273,,76.44444444,,90.27475728,88.58203883,86.13300971,
31533,Victor Mederos,LAA,0,1,0,4,0,5.1,8.437500503,10.1250006,1.687500101,0.4,0.51724138,0.4375,0.2,11.8125007,11.92,7.103980013,6.083987833,-0.134367332,0.3271028,97.27209124,-2.608863674,,,,0.24299065,95.56819035,0.710356809,0.04672897,90.02614136,-0.297452796,0.22429907,90.65744019,-0.420426201,0.1588785,83.30490292,0.103562076,,,,,,,,,,,,,,84.85,134.7882353,107.0028571,104.655,106.7958333,,,,108.7588785,90.65327103,96.43738318,
31635,Hayden Birdsong,SFG,5,6,0,16,16,72,11,5.375,1.375,0.272189349,0.73363431,0.397727272,0.150684931,4.75,4.65,4.666479778,4.21337719,0.100516036,0.44596542,95.90337869,-0.142072625,,,,,,,0.18443804,88.17969513,-2.162303496,0.1815562,86.56143818,-0.512596417,0.18804035,80.61188937,1.915033735,,,,,,,,,,,,,,155.225098,111.4328185,90.05105008,,119.3133333,,,,111.3127614,91.8258832,96.66178803,
31730,Jonathan Cannon,CHW,5,10,1,23,21,124.1,6.587131637,2.895442478,1.302949115,0.2899729,0.7232267,0.380829015,0.117647058,4.48793584,4.37,4.6463726,4.62495667,1.095948607,0.12080868,94.38834403,-1.071296379,0.19280079,90.36650659,0.575858843,0.28155819,93.4291385,2.191422317,0.18688363,85.86419468,-0.94893571,0.21794872,82.06464534,-6.127178304,,,,,,,,,,,,,,,,,95.14432718,,73.13855422,85.69929577,116.7846154,,79.23,,91.65402508,101.2689192,98.75576498,
31757,Mason Miller,OAK,2,2,28,55,0,65,14.40000169,2.907692649,0.830769328,0.256410256,0.70564516,0.406504065,0.113207547,2.492307985,1.77,2.181864278,2.214732675,2.334729195,0.63085938,101.1199932,11.81937244,,,,0.00195313,97.61854553,-0.021046951,0.01757813,92.63623047,1.24519185,0.34960938,87.79473093,6.796357311,,,,,,,,,,,,,,,,,106.5333333,,137.4001582,,160.1292398,,,78,145.1954082,100.4618367,106.4473469,
31776,Orion Kerkering,PHI,5,3,0,64,2,63,10.57142985,2.428571723,0.28571432,0.314102564,0.76502732,0.53548387,0.051282051,2.285714563,3.19,2.420447942,2.943754796,1.479847926,0.29346826,97.73459216,2.335457195,,,,0.149954,96.46148719,2.323938757,,,,0.55657774,86.32235925,4.496341087,,,,,,,,,,,,,,,,,,,114.4185871,99.30419996,143.3213938,,,,128.4175664,101.5630654,111.0634242,
31827,Zebby Matthews,MIN,1,4,0,9,9,37.2,10.27433698,2.628318762,2.628318762,0.363636364,0.67901235,0.380165289,0.207547169,6.690265938,6.01,5.715152517,4.04620848,-0.185544446,0.42677824,94.87341069,-3.689415708,0.16596932,90.81652935,-1.491253193,,,,0.07949791,85.76560787,-1.785515629,0.25662483,87.15299125,-3.107310977,0.07112971,81.60428156,-2.937227264,,,,,,,,,,,,,,87.90175439,106.6823529,94.71954397,,113.6268817,,96.01034483,,100.1763966,100.0122905,99.66675978,
31843,Kumar Rocker,TEX,0,2,0,3,3,11.2,10.80000059,4.628571681,0.771428613,0.333333333,0.73863636,0.515151515,0.1,3.857143067,3.17,3.680765521,3.862487022,0.182821676,0.4266055,96.33069766,-0.777359635,,,,0.16513761,95.53468831,-0.094471417,0.01376147,90.50639852,-0.025400918,,,,0.3853211,84.42843192,0.07990424,0.00917431,75.3674469,0.001847982,,,,,,,,,,,135.3,48.1,71.65869565,104.5081081,103.8071429,,,,90.28119266,100.4701835,101.516055,
31846,Spencer Schwellenbach,ATL,8,7,0,21,21,123.2,9.242587791,1.673854482,1.018867945,0.278787879,0.74523397,0.416422287,0.112,3.347708964,3.44,3.287773581,3.344385853,2.642785311,0.290938,96.16492344,1.253472049,0.16693164,92.95879216,1.967197467,0.06942236,95.18931149,-0.22108138,,,,0.19713831,87.32201886,2.713108931,0.14732379,80.74236314,0.396147992,,,,0.12824589,84.5479242,4.752752375,,,,,,,,,100.8145594,109.6457854,93.12868217,109.9155367,,94.15945017,83.82380952,101.1560089,107.3648966,108.4681945,
31883,Troy Taylor,SEA,0,0,1,21,0,19.1,11.6379318,3.258620904,1.862069088,0.244444444,0.85365854,0.3125,0.181818181,3.724138176,3.19,4.356135029,3.387041083,6.27E-05,0.57317073,97.11894323,0.413448159,,,,,,,0.0152439,88.78443604,0.119547505,0.41158537,84.25023148,-0.530275222,,,,,,,,,,,,,,,,,123.12,,82.7959596,,106.1711111,,,,89.24754601,97.44601227,101.0509202,
31900,Adam Mazur,SDP,1,3,0,8,8,33.2,5.881188563,5.61386181,1.603960517,0.317757009,0.64102564,0.336283185,0.117647058,7.48514908,5.64,6.22588595,6.199522445,-0.285632521,0.39726027,94.57932045,-7.164640315,,,,0.0359589,93.6956729,-0.92765867,0.10273973,89.91959635,-1.502680574,0.33561644,86.74891382,2.152747255,0.12842466,80.65873047,-1.782937754,,,,,,,,,,,,,,78.96166667,112.3864865,77.52183406,90.30434783,123.2619289,,,,98.17530017,95.14922813,96.28301887,
31967,Drew Thorpe,CHW,3,3,0,9,9,44.1,5.075188115,4.263158017,1.624060197,0.2,0.61135371,0.361702127,0.119402985,5.481203165,4.71,5.873246773,5.812447446,-0.077680901,0.32177531,91.0685951,-3.318894025,0.14840499,86.24449657,-0.063494869,,,,0.35506241,81.7039032,4.226785142,0.17475728,81.06220548,-2.606819674,,,,,,,,,,,,,,,,,89.28671875,,63.16594828,,98.84752475,,82.596,,81.27375887,98.51390071,93.08794326,
