playerid,Name,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch,MLBAMID
18403,Enyel De Los Santos,CLE,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,660853
18413,José Urquidy,HOU,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,664353
18421,Tyler Cyr,LAD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,664202
18439,Danny Young,ATL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,664849
18454,Trevor Kelley,TBR,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,665001
18498,Kenta Maeda,MIN,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,628317
18519,Phil Bickford,- - -,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641360
18525,Dylan Cease,CHW,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656302
18548,Sam Hentges,CLE,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656529
18554,Enmanuel De Jesus,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,646241
18592,Hector Perez,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,660431
18615,Hobie Harris,WSN,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,665048
18655,A.J. Minter,ATL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,621345
18674,Jake Woodford,STL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663765
18679,Freddy Peralta,MIL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,642547
18684,Sandy Alcantara,MIA,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,645261
18694,Kolby Allard,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663465
18815,Miguel Díaz,DET,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,622766
18864,Pedro Avila,SDP,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,658648
19159,Zack Burdi,TBR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641420
19179,Kirby Snead,OAK,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669912
19200,José Quijada,LAA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,650671
19205,Jesse Scholtens,CHW,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669947
19206,Dakota Hudson,STL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641712
19225,Mitch White,TOR,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669952
19244,Cole Irvin,BAL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,608344
19249,Seranthony Domínguez,PHI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,622554
19261,Ian Hamilton,NYY,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641656
19264,Thomas Hatch,- - -,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641672
19274,Jacob Webb,- - -,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,657097
19281,Nick Hernandez,SDP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663321
19291,Zac Gallen,ARI,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,668678
19294,Nick Solak,- - -,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669256
19309,Trevor Richards,TOR,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670950
19312,Cal Quantrill,CLE,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,615698
19315,Matt Krook,NYY,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,640454
19316,Eric Lauer,MIL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641778
19320,Joey Lucchesi,NYM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,664192
19330,Matt Festa,SEA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670036
19337,Richard Lovelady,OAK,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663992
19343,A.J. Puk,MIA,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,640462
19349,Caleb Ferguson,LAD,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,657571
19350,Dean Kremer,BAL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,665152
19360,Lucas Erceg,OAK,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,668674
19361,Corbin Burnes,MIL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669203
19362,Keegan Akin,BAL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669211
19388,Tony Gonsolin,LAD,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,664062
19403,Colin Poche,TBR,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,621363
19407,Ronel Blanco,HOU,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669854
19409,Dane Dunning,TEX,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641540
19427,Shane Bieber,CLE,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669456
19444,Yohan Ramírez,- - -,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670990
19447,Patrick Sandoval,LAA,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663776
19454,Michael Rucker,CHC,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,621074
19459,Jorge Alcala,MIN,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,660896
19479,Aaron Civale,- - -,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,650644
19482,Andrew Vasquez,- - -,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,607755
19487,Devin Smeltzer,MIA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656970
19493,Zach Jackson,OAK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,667427
19531,Jason Foley,DET,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,671345
19541,Jimmy Lambert,CHW,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669424
19545,Stephen Nogosek,NYM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,668665
19558,Geoff Hartlieb,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,664129
19569,David Bednar,PIT,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670280
19574,JoJo Romero,STL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,668941
19588,Guillo Zuñiga,STL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670871
19614,Cionel Pérez,BAL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,672335
19618,Jordan Hicks,- - -,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663855
19665,Kyle Wright,ATL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,657140
19677,Gregory Soto,PHI,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,642397
19695,Connor Seabold,COL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,657756
19716,Dustin May,LAD,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669160
19736,Caleb Boushley,MIL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,676961
19753,Jonathan Loáisiga,NYY,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,642528
19754,Reiver Sanmartin,CIN,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,665665
19769,Will Vest,DET,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,676684
19784,Justin Garza,BOS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,621057
19795,Keegan Thompson,CHC,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,624522
19800,Wil Crowe,PIT,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,640444
19804,Bryan Baker,BAL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641329
19805,Daniel Castano,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641447
19853,Michael King,NYY,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,650633
19866,Brandon Bielak,HOU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656232
19867,Griffin Canning,LAA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656288
19868,Drew Carlton,SDP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656290
19871,Tucker Davidson,- - -,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656353
19874,Alex Faedo,DET,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656412
19876,Kevin Ginkel,ARI,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656464
19879,Tanner Houck,BOS,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656557
19883,Alex Lange,DET,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656638
19891,Ryder Ryan,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656924
19899,Clarke Schmidt,NYY,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,657376
19911,José Suarez,LAA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,660761
19924,Bryan Hudson,LAD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663542
19926,Tony Santillan,CIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663574
19932,Trevor Stephan,CLE,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663986
19959,Jesús Luzardo,MIA,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,666200
19962,Joey Wentz,DET,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,666214
19976,Tyson Miller,- - -,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,668338
19979,Zach Plesac,CLE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,668676
19990,Bryse Wilson,MIL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669060
19995,Joel Kuhnel,- - -,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669270
19996,Dylan Lee,ATL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669276
20000,Tyler Wells,BAL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669330
20009,Kenny Rosenberg,LAA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670046
20020,John Schreiber,BOS,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670167
20023,Rico Garcia,- - -,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670329
20038,Darren McCaughan,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670766
20039,Adrian Morejon,SDP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670970
20061,Kaleb Ort,BOS,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,672391
20070,Bailey Falter,- - -,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663559
20080,Mauricio Llovera,- - -,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,661440
20099,Chris Paddack,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663978
20116,Calvin Faucher,TBR,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,676534
20132,Adam Oller,OAK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,670124
20151,James Karinchak,CLE,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,675916
20153,Nick Nelson,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656793
20160,Nate Pearson,TOR,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663878
20167,Kyle Muller,OAK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,666205
20185,Zach Pop,TOR,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,647315
20190,Chad Smith,OAK,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663385
20191,Garrett Whitlock,BOS,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,676477
20203,Eli Morgan,CLE,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669212
20206,Mike Baumann,BAL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,657508
20209,Zach Muckenhirn,NYM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669105
20231,Zach Logue,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656657
20253,Griffin Jax,MIN,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,643377
20271,Daysbel Hernández,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,678226
20276,Deivi García,- - -,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,665620
20277,Cory Abbott,WSN,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,676265
20298,Jhonathan Díaz,LAA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,646242
20302,David Peterson,NYM,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,656849
20323,Erich Uelmen,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,657272
20349,Zack Kelly,BOS,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,677161
20353,Steven Wilson,SDP,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,621051
20367,Brusdar Graterol,LAD,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,660813
20369,Matt Manning,DET,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,666159
20370,Bruce Zimmermann,BAL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669145
20373,Andrés Muñoz,SEA,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,662253
20375,Greg Weissert,NYY,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,669711
20387,Anthony Kay,- - -,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,641743
20418,Josh Fleming,TBR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,676596
20422,Jovani Moran,MIN,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,663558
20423,Ryan Walker,SFG,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,,676254
