playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
6984,Luis García,SDP,4,6,3,64,0,61,10.03278814,2.508197035,0.442623006,0.325301205,0.68181818,0.532934131,0.063829787,3.393443047,2.83,2.604234217,3.105502509,1.577081561,0.01966874,97.32308799,-1.402109277,,,,0.5310559,98.64412007,0.123829417,,,,0.32091097,82.63269279,7.14856495,,,,,,,0.12836439,88.75678868,0.443781368,,,,,,,,,,78.89473684,99.4334638,137.9077419,,,101.7336,111.6920207,95.50352332,100.4263212,
6986,Ian Kennedy,ARI,4,7,10,57,0,50.1,7.867550464,3.933775232,1.966887616,0.298701299,0.72755418,0.243902439,0.139240506,5.364238953,6.13,5.57600741,5.058441455,-0.951471806,0.81300813,93.21959263,0.719171055,0.02090592,85.66501872,-2.848930977,,,,0.0116144,86.48543091,-1.537429038,0.0174216,81.04856771,-0.583043296,0.04065041,78.7851702,-2.328857582,,,,0.09639954,85.33016049,-3.216740645,,,,,,,,52.33333333,,88.54071429,,,106.8942857,88.68888889,,88.1378316,100.8622837,98.0472895,
7005,Ryan Pressly,HOU,3,3,33,50,0,48.1,12.10344955,2.42068991,0.744827665,0.26,0.69518717,0.460784313,0.125,2.979310658,2.62,2.305534365,2.209778926,1.375878811,0.32485876,94.48347486,-2.555425011,,,,,,,0.03531073,89.24764648,0.834535953,0.36864407,89.72234195,10.09574938,0.27118644,81.04866536,6.03509742,,,,,,,,,,,,,,114.608,128.2098958,121.8778261,,169.1375479,,,,140.6422535,99.67253521,110.0946479,
7007,Yadier Molina,STL,0,0,0,2,0,2,4.5,0,9,0.444444444,0.625,0.272727272,0.666666666,18,9.41,15.112431,4.332985108,-0.118455611,0.45,67.96701389,-0.313724995,,,,,,,0.025,42.84180069,-0.089832172,,,,0.525,53.7699614,-3.142120413,,,,,,,,,,,,,,,-98.47,88.9,,-213.5,,,,-61.09259259,87.65555556,87.43333333,
7048,Fernando Cruz,CIN,0,1,0,14,2,14.2,12.88636671,5.522728589,0.61363651,0.25,0.90909091,0.354838709,0.076923076,1.22727302,3.34,3.180612836,3.606394909,0.277802572,0.24615385,94.488451,-0.502063986,,,,0.01538462,93.56555176,0.556882396,,,,0.44615385,86.77099925,0.155573864,,,,,,,0.29230769,81.74994378,2.577828564,,,,,,,,,,102.73125,108.55,,,,151.5394737,118.2323077,89.75,98.89307692,
7115,Daniel Bard,COL,6,4,34,57,0,60.1,10.2928179,3.729281847,0.447513822,0.220689655,0.81632653,0.517006802,0.068181818,1.790055286,2.49,2.863812212,3.297009797,1.79260397,0.02452026,97.94585386,-1.224239048,0.00852878,96.78656006,-0.248006262,0.51599147,98.0527828,6.444598384,0.02452026,90.21328337,0.870481268,0.42643923,88.43811523,8.755396672,,,,,,,,,,,,,,,,,136.7521739,,101.8166667,114.5623246,143.397037,,,,127.0715789,97.13052632,103.6134737,
7146,Daniel Hudson,LAD,2,3,5,25,0,24.1,11.09589186,1.84931531,0.369863062,0.271186441,0.75221239,0.534482758,0.066666666,2.219178372,2.74,2.043937711,2.422247667,0.814307868,0.51231527,97.07770245,2.127946347,,,,0.03448276,96.5854841,0.293742396,0.03448276,88.52621896,-1.176490232,0.41871921,88.9130687,4.556557462,,,,,,,,,,,,,,,,,70.42142857,,124.9037736,109.15,91.77588235,,,,108.8244444,102.5266667,105.157284,
7196,Greg Holland,TEX,0,1,0,5,0,4.2,9.642858457,1.928571691,5.785715074,0.272727273,0.71428571,0.5,0.75,7.714286765,11.42,9.969574793,2.881319031,-0.353357017,0.3,93.78355916,-1.01626011,,,,,,,,,,0.625,87.53068359,-0.376010094,0.075,78.28953552,-1.459208116,,,,,,,,,,,,,,,77.05,85.9125,,115.966,,,,104.03125,107.4975,109.6175,
7274,Craig Stammen,SDP,1,2,0,33,1,40.2,7.74590285,2.2131151,1.99180359,0.297520661,0.78828829,0.5078125,0.23076923,4.4262302,4.08,5.153414927,3.696064046,-0.399088003,,,,0.22253923,87.82316648,-3.107104421,0.55064194,91.41120049,0.844809294,0.01997147,86.32121931,-0.00117952,0.11982882,81.32975478,-0.826788347,0.08701854,79.79455266,-2.101720862,,,,,,,,,,,,,,42.62631579,,39.775,71.6015873,105.5647727,106.3982456,79.07483871,,79.46284118,103.0942746,97.11889941,
7432,Jay Jackson,ATL,0,0,0,2,0,1.1,6.750001609,0,0,0.25,1,0,0,0,1.14,1.612430644,3.832985279,0.046840079,0.41666667,92.40203857,-0.041205302,,,,,,,,,,0.58333333,83.77242606,0.539421532,,,,,,,,,,,,,,,,,,,68,,91.2,,,,81.53333333,88.38333333,91.65,
7531,Collin McHugh,ATL,3,2,0,58,0,69.1,9.735578709,1.817308026,0.649038581,0.265895954,0.79365079,0.398876404,0.072463768,2.596154322,3.05,2.708584774,3.244337115,1.374556661,0.00644567,91.30963135,-0.110158745,0.47513812,88.8638036,8.273062717,0.00184162,90.32315063,-0.073001184,,,,0.4825046,80.17880039,8.081706699,0.02394107,74.40230619,0.556441303,0.01012891,67.53819136,-0.558718275,,,,,,,,,,,,80.37692308,65.81111111,,114.4553435,,89.73468992,,101.3462756,101.5997207,100.172905,
7550,Jake McGee,- - -,1,3,3,42,0,37,6.081082178,2.918919446,1.459459723,0.291666667,0.53811659,0.272,0.085714285,6.81081204,5.14,4.842161043,5.534751933,-0.130600679,0.82829889,94.34352507,-1.73509907,,,,,,,,,,0.17170111,85.13319001,-2.066881172,,,,,,,,,,,,,,,,,,,83.45297505,,84.72037037,,,,83.65630609,103.6767956,98.00447209,
7593,Jordan Lyles,BAL,12,11,0,32,32,179,7.240223464,2.61452514,1.30726257,0.3125,0.73770492,0.402116402,0.114035087,4.424581006,4.91,4.397347203,4.394689237,1.408814311,0.32797858,91.93292411,-4.176963359,,,,0.16499331,90.83983583,-3.663265206,0.10742972,86.50432608,-6.99128921,0.26572959,80.66020545,1.419676561,0.13386881,79.25730957,-0.284213547,,,,,,,,,,,,,,67.80815047,83.806,76.93645943,77.98761905,118.2213687,,93.55316456,,87.20368139,100.6489625,96.98329987,
7608,Tommy Milone,SEA,1,1,0,7,0,16.2,2.700000103,3.240000124,2.160000082,0.188679245,0.71428571,0.285714285,0.129032258,5.400000206,5.49,6.892431146,6.525918223,-0.337277532,0.35714286,86.79600758,0.047353804,0.06302521,85.19951172,0.459983874,,,,0.38655462,79.00495712,-1.886513952,0.07563025,78.72138808,0.795543145,0.11764706,76.08488246,-0.929244664,,,,,,,,,,,,,,68.43043478,38.02857143,89.437,,89.33333333,,,,75.26092437,105.8819328,98.71554622,
7738,Wily Peralta,DET,2,0,0,28,1,38.1,7.513044475,5.634783356,0.46956528,0.293577982,0.83629893,0.463636363,0.055555555,2.582609038,4.14,4.077648521,4.789647708,0.021111984,0.26217765,95.4642414,-0.976851981,,,,0.22922636,95.58140259,2.169730227,,,,0.2965616,83.6881189,3.182172246,,,,,,,0.20630372,82.73917898,-1.609269626,,,,,,,0.00573066,,,68.19790576,74.38815789,116.9516908,,,82.5,87.01497516,96.02357051,91.54124967,
7803,Richard Bleier,MIA,2,2,1,55,1,50.2,5.684211668,1.776316146,0.532894844,0.340909091,0.74498567,0.525423728,0.069767441,3.552632292,3.78,3.27032577,3.756955165,0.499392576,0.05208333,90.85986443,0.448678948,0.23177083,87.27506728,-3.174860004,0.48697917,89.79087887,-2.140796427,0.06901042,82.85537245,-0.956248358,0.16015625,77.74514014,-0.031432766,,,,,,,,,,,,,,,,,65.97358491,,59.64772727,94.78418231,91.39834711,,104.2522727,,92.41419271,105.6283854,98.29869792,
7836,Hunter Strickland,CIN,3,3,7,66,0,62.1,8.663102311,4.764706271,1.155080308,0.301136364,0.71269488,0.342391304,0.102564102,4.90909131,5.38,4.780880336,4.964872011,0.049993064,0.53604436,95.19911099,-2.643203992,,,,0.04251386,93.09802777,0.063784502,0.03142329,89.83880974,-0.927631613,0.39001848,84.90085345,-2.914010767,,,,,,,,,,,,,,,,,69.296875,,89.00440367,84.00540541,94.5853012,,,,90.3857277,95.7970892,96.71530516,
7982,Anthony Bass,- - -,4,3,0,73,0,70.1,9.341233916,2.559242169,0.767772651,0.255681818,0.89456869,0.412087912,0.086956521,1.535545301,3.01,2.998686905,3.341987757,1.290863879,0.10483042,95.04138902,-1.227912582,,,,0.30113052,95.34457991,7.886213053,,,,0.55806783,86.55034602,6.757159993,,,,,,,0.03597122,86.7554548,-0.578681216,,,,,,,,,,79.92222222,92.09026846,125.5587273,,,101.6282051,109.5535684,101.7305271,104.7497778,
8048,Will Smith,- - -,0,3,5,65,0,59,9.915255519,3.813559815,1.372881533,0.30625,0.69060773,0.351515151,0.121621621,3.966102208,3.57,4.264973524,4.138657166,-0.162534446,0.40913706,92.12433361,-6.409125362,,,,0.00812183,90.6733017,-0.073497392,0.00913706,86.93793403,0.579687342,0.4822335,81.62840049,3.549034789,0.09137056,76.84878879,-3.700789388,,,,,,,,,,,,,,70.2,48.79555556,71.86423174,,112.0766316,,,,89.25461929,99.35553299,99.04426396,
8110,Bryan Shaw,CLE,6,2,1,60,2,58.1,8.022858236,4.011429118,1.388571618,0.288235294,0.66312997,0.497206703,0.155172413,5.400000736,4.74,4.878145528,4.34434132,-0.482151279,0.51805986,94.14247989,-1.813409816,0.25077399,90.74671804,2.669620916,0.05366357,93.10699756,-0.172391411,0.02889577,82.02080481,-0.164323438,0.05366357,84.6259437,-0.194344629,0.0877193,82.78054415,-5.257630706,,,,0.00722394,88.72098214,0.43515237,,,,,,,,80.31785714,99.62222222,,54.91982446,100.2983051,,100.8303523,,97.15887802,94.03738287,97.17012779,
8202,Josh Harrison,CHW,0,0,0,3,0,3,6,6,3,0.615384615,0.52083333,0.357142857,0.166666666,18,6.25,8.112431002,6.739836476,-0.069217004,1,56.92171224,-3.177866321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.0833333,,,,,,,-254.0833333,54.05,-34.6,
8203,Dee Strange-Gordon,WSN,0,0,0,1,0,1,0,27,9,0.333333333,0.65217391,0.25,0.333333333,27,28.92,28.112431,19.55353921,-0.114426784,1,56.88215855,-2.64985019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8241,David Robertson,- - -,4,3,20,58,0,63.2,11.45026224,4.947644177,0.848167573,0.237410072,0.86005831,0.465277777,0.103448275,2.403141457,3.05,3.583635209,3.7071131,0.716258973,,,,0.51156069,93.25236324,-0.503567465,,,,,,,0.21579961,84.09957014,2.143558227,0.27263969,84.8393917,6.485387608,,,,,,,,,,,,,,,,,,98.74067797,143.3883803,118.7829314,,120.9015896,96.09389279,102.1395678,
8246,Paolo Espino,WSN,0,9,0,42,19,113.1,7.305882681,1.905882438,1.905882438,0.310144928,0.75364668,0.391184573,0.16,4.844117864,4.78,4.930078142,4.136449376,-0.169555694,0.47997864,88.52459547,-7.277022712,,,,,,,0.04698345,83.54450989,-1.703737695,0.21409503,77.69351767,-7.354579307,0.25894287,71.30549493,-1.659077581,,,,,,,,,,,,,,59.43909407,74.83257732,69.81868743,,101.8276808,,,,77.48956982,101.1790045,99.69738877,
8337,Lucas Luetge,NYY,4,4,2,50,0,57.1,9.41860674,2.668605243,0.627907116,0.355421687,0.82908163,0.352941176,0.056338028,2.668605243,3.57,3.02522168,3.951493298,0.899788976,,,,0.54582904,87.55625,-4.228036325,,,,,,,0.31204943,77.34966739,0.20139705,0.14212152,73.39624377,2.114777405,,,,,,,,,,,,,,,111.0043478,,,110.7646865,,62.78802281,,84.47250257,92.03553038,93.94170958,
8418,Ehire Adrianza,WSN,0,0,0,1,0,1,9,9,0,0,1,0,0,0,1.35,4.112431002,7.07316981,-0.000303376,1,60.33384196,0.444053557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,Justin Verlander,HOU,18,4,0,28,28,175,9.514285714,1.491428571,0.617142857,0.239631336,0.804769,0.379232505,0.062176165,1.748571429,2.66,2.489573859,3.230781259,6.057393551,0.5044112,95.09869297,27.62080079,,,,,,,0.02416571,86.25444878,0.373355921,0.283084,87.48029937,9.987490006,0.18833909,79.10073511,8.591000464,,,,,,,,,,,,,,84.73650794,119.4232179,135.8353612,,147.5355014,,,,134.8340376,107.3697657,112.6036881,
8779,Wade Miley,CHC,2,2,0,9,8,37,6.810810811,3.405405405,0.72972973,0.25,0.63084112,0.526315789,0.078947368,3.162162162,3.86,3.95026884,4.416594173,0.508916723,0.14664311,89.15902158,1.411978308,0.42402827,85.25101191,-0.280140687,0.0229682,88.40743314,-0.06008203,0.31272085,81.54435135,0.098355863,0.06537102,79.00744299,2.072828997,0.02826855,73.45545959,-0.353580143,,,,,,,,,,,,,,114.4367232,87.48,97.835,57.59285714,111.4837838,,103.0954357,,104.9052367,105.0548979,104.4504118,
9013,César Valdez,LAA,0,0,0,1,0,1,0,0,0,0.4,0,0.8,0,9,5.04,3.112431002,3.112431002,0.010059184,0.125,86.45864868,0.022975277,,,,,,,0.8125,78.3250216,-0.348476078,0.0625,78.52410126,0.039891187,,,,,,,,,,,,,,,,,83.4,,-53.2,,111.1,,,,68.05625,110.6375,102.04375,
9073,Kirby Yates,ATL,0,0,0,9,0,7,7.714286765,6.428572304,2.571428922,0.2,0.85365854,0.363636363,0.142857142,5.142857844,4.78,7.255288709,6.5017417,-0.202386245,0.50364964,93.41518059,-2.015827391,,,,,,,,,,0.00729927,84.08999634,0.208807603,,,,,,,0.48905109,86.58233005,-0.941020116,,,,,,,,,,83.42753623,,-11.7,,,120.3716418,100.8007299,96.68978102,95.71459854,
9111,Brad Hand,PHI,3,2,5,55,0,45,7.600001289,4.60000078,0.400000068,0.271317829,0.75949367,0.403100775,0.042553191,2.800000475,4.4,3.934653363,4.903039349,0.287840486,0.29008568,92.79481474,-0.6982449,,,,0.18849449,92.55516944,4.931880612,,,,0.52019584,79.40883272,-2.430128708,,,,,,,,,,,,,,,,0.00122399,,,78.78347826,96.26751592,92.14847059,,,,88.925,92.58529412,92.94656863,
9132,Nathan Eovaldi,BOS,6,3,0,20,20,109.1,8.478658931,1.64634154,1.728658617,0.298412698,0.75984991,0.47005988,0.172131147,3.868902619,4.31,4.301455447,3.456379804,1.034421086,0.3852789,95.91600396,-4.509817753,0.09890742,90.70606037,-2.719326396,,,,,,,0.12248419,86.04159331,-6.163226318,0.18458884,78.45283294,0.650961485,,,,0.20874066,87.95952781,9.073658161,,,,,,,,,114.0242236,90.01364318,,115.090566,,92.36342857,133.2300275,106.7520138,106.0473533,107.0539125,
9323,Patrick Corbin,WSN,6,19,0,31,31,152.2,7.545852031,2.888646481,1.591703163,0.364541833,0.64417178,0.441904761,0.156069364,6.307860682,6.41,4.83513854,4.213548369,0.719523549,0.18885921,92.08136837,-4.503221937,,,,0.43456696,92.80221137,-12.95289832,0.08279283,82.37176879,-3.663881198,0.293781,81.6607498,-20.93170866,,,,,,,,,,,,,,,,,87.00322581,83.8,53.91306306,77.12890756,97.05877763,,,,79.22608696,101.2556064,95.32196796,
9434,Dallas Keuchel,- - -,2,9,0,14,14,60.2,6.675824351,4.598901219,1.631868175,0.384259259,0.51094891,0.502202643,0.171875,9.197802439,5.45,5.519024471,4.723589976,-0.341983814,0.05435801,87.82567596,-3.647910062,0.16401125,85.32529855,-11.51399227,0.44423618,87.37614035,-6.480462335,0.26148079,79.32969398,-3.806617603,0.07591378,77.25834147,-3.22078472,,,,,,,,,,,,,,,,,81.3751634,,77.22666667,79.50097466,98.2827957,,69.49157303,,79.80728207,96.86989123,95.75652178,
9646,Brian Moran,LAA,0,0,0,1,0,0.1,0,27.00002816,27.00002816,0.666666667,0.76923077,0.25,1,54.00005633,21.67,51.11248107,16.55355323,-0.122869618,0.48,84.46829224,-1.25925767,,,,,,,,,,0.52,69.84656231,-1.164110932,,,,,,,,,,,,,,,,,,,39.4,,,,,,97.9,120.012,117.676,
9761,Joe Kelly,CHW,1,3,1,43,1,37,12.89189322,5.594595171,0.486486537,0.382022472,0.60810811,0.644444444,0.1,6.081081708,3.15,3.058376942,3.155873927,0.495123008,0.0056899,96.64710236,0.420413528,,,,0.38975818,97.90526052,-1.686506171,0.08534851,87.15442708,-1.145773679,0.15504979,88.77218544,-1.44382634,0.36415363,87.80428314,0.920505803,,,,,,,,,,,,,,84.94666667,,70.91428571,77.89956522,,125.9626984,,,107.0893485,92.27413277,97.93107135,
9784,Garrett Richards,TEX,1,1,1,32,2,42.2,7.593750453,2.742187663,0.632812538,0.315384615,0.5734767,0.526315789,0.075,5.273437814,4.4,3.463993523,3.937777367,0.259889603,0.24858757,94.43773859,-3.546817731,,,,0.00423729,95.52440389,-0.550643526,0.34745763,90.06231987,3.52940274,0.37711864,88.6352155,-0.30910961,0.02259887,76.96380615,0.121961366,,,,,,,,,,,,,,108.6028455,42.44375,98.02954545,76.66666667,131.9913858,,,,113.1642655,95.78248588,99.92641243,
9803,Miles Mikolas,STL,12,13,0,33,32,202.1,6.805601489,1.734761164,1.112026387,0.249140893,0.74444444,0.450331125,0.119047619,3.291598106,3.89,3.873551284,3.803753465,2.825693656,0.27918782,93.56545362,10.21950617,,,,0.21763959,93.01524562,8.973815337,0.03870558,82.66122086,-3.181850821,0.25348985,87.73306171,2.03670267,0.20748731,76.20656453,-0.018527355,0.00348985,65.29850075,0.175362978,,,,,,,,,,,84.20725806,92.7934551,74.67630662,87.28330956,119.30075,,,,93.05977516,105.968084,101.4248715,
9817,Sergio Romo,- - -,0,1,0,23,0,18,7.000001483,3.000000636,3.500000742,0.230769231,0.59210526,0.172413793,0.2,7.500001589,5.31,7.612431955,5.435372002,-0.784764804,0.0358209,85.20229848,-0.294885762,,,,0.32835821,85.53527444,-2.273680385,0.13134328,80.09071766,-0.972542237,0.50447761,77.13712469,-0.512211721,,,,,,,,,,,,,,,,,99.44772727,,87.99166667,100.6081818,96.70414201,,,,98.02862662,96.09932359,97.94013312,
9929,Darin Ruf,NYM,0,0,0,1,0,2,0,0,0,0.142857143,1,0.285714285,0,0,4.68,3.112431002,6.813354512,0.010512956,1,60.25674874,1.042016707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,Mike Minor,CIN,4,12,0,19,19,98,6.979591837,3.673469388,2.204081633,0.311688312,0.71214393,0.343465045,0.164383561,6.06122449,4.56,6.183859573,5.205634399,-0.354129285,0.41314286,90.36392419,-11.79598946,,,,0.00228571,89.84694672,0.239654846,0.232,84.23485607,-7.473456115,0.24857143,85.39719828,-2.385039162,0.104,79.2101863,-3.101955619,,,,,,,,,,,,,,111.2108642,,71.48411602,72.3,70.96988506,103.7813187,,,83.89908414,96.86823125,93.86702919,
10028,Christian Bethancourt,- - -,0,0,0,4,0,4,2.25,2.25,2.25,0.3125,1,0.235294117,0.083333333,2.25,6.57,6.612431002,7.803539214,-0.042472066,0.78846154,73.95385742,-0.420187082,,,,,,,0.21153846,63.39684365,-0.48347719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030,Chris Owings,BAL,0,0,0,1,0,1,0,0,0,0.4,0.5,0.2,0,9,11.91,3.112431002,4.592800406,0.00412048,1,56.57617798,-0.782565344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10047,Wil Myers,SDP,0,0,0,4,0,3.2,0,0,7.36363764,0.083333333,1,0.2,0.272727272,7.36363764,6.41,14.56697844,8.371721944,-0.207205921,0.87804878,59.63646783,-3.887040824,,,,,,,,,,,,,0.12195122,56.01077881,-0.330290247,,,,,,,,,,,,,,,,,,,,,,,,,
10058,Tyler Matzek,ATL,4,2,1,42,0,43.2,7.419848409,5.977100107,0.618320701,0.201754386,0.68181818,0.330434782,0.050847457,3.503817304,4.23,4.486477003,5.593541168,-0.157978877,0.76183844,94.05569441,7.57653043,0.00278552,87.842453,-0.12637683,,,,,,,0.22284123,83.16930542,-1.014616355,0.00557103,80.22525024,-0.184459485,,,,,,,,,,,,,0.00696379,,108,101.7230347,,101.2290909,,,,101.6175316,92.2569425,94.88485273,
10061,Brooks Raley,TBR,1,2,6,60,0,53.2,10.22981633,2.515528606,0.503105721,0.253731343,0.72490706,0.375,0.065217391,2.683230513,2.79,2.739760097,3.281940224,0.969408512,0.00590319,90.93215332,-0.196873914,0.19126328,88.27789231,2.564380933,0.22550177,90.87687132,3.459733192,0.19362456,85.75014887,2.161104333,0.38134593,81.61744751,2.391041446,0.00118064,80.25289917,0.20960775,,,,,,,,,,,,,0.00118064,81.81686747,,38.475,76.73403141,145.3598765,,92.29567901,,106.6189573,98.25319905,102.510782,
10078,Caleb Thielbar,MIN,4,3,1,67,0,59.1,12.13483484,2.730337839,0.758427178,0.323943662,0.69354839,0.294520547,0.071428571,3.488765017,2.53,2.421419573,3.072417366,1.632555842,0.4939759,92.92073965,4.599226799,,,,,,,,,,0.24799197,81.37798899,3.804551948,0.24698795,73.03245681,-0.523483533,,,,0.01104418,83.26163552,0.421527356,,,,,,,,27.77,109.0191057,101.2461382,,127.9165323,,,,108.9151606,104.1302209,107.1205823,
10123,Kyle Gibson,PHI,10,8,0,31,31,167.2,7.729622735,2.576540912,1.288270456,0.30831643,0.67703109,0.458984375,0.138728323,5.045725952,4.46,4.275452941,3.94207662,1.846674681,0.11719606,92.27114973,3.362053353,0.21832786,89.58915787,4.092713803,0.28185469,91.85511456,-1.599887088,0.10697335,84.84412329,-1.823268052,0.20993063,83.45718071,-0.960351329,0.06571742,79.22176649,-9.26539756,,,,,,,,,,,,,,113.6254237,104.4529101,76.1706422,92.56710013,108.6345679,,83.72305085,,95.15801387,103.4944505,101.0502373,
10131,Stephen Strasburg,WSN,0,1,0,1,1,4.2,9.642858457,3.857143383,1.928571691,0.5,0.41666667,0.384615384,0.2,13.50000184,4.78,5.683859923,4.48425555,0.002682398,0.27710843,90.23505435,-0.451541487,,,,0.24096386,90.22383423,-1.325005606,0.21686747,85.12685818,-0.509008259,,,,0.26506024,77.31358199,-0.688448254,,,,,,,,,,,,,,143.1,116.8,51.4,74.4,,,,,94.99156627,96.91686747,94.93373494,
10133,Brad Boxberger,MIL,4,3,1,70,0,64,9.56250114,3.796875453,0.843750101,0.278787879,0.79889807,0.343373493,0.081081081,2.953125352,3.44,3.565556056,4.058483238,0.747110128,0.54954128,92.79383608,5.351885729,,,,,,,0.22568807,81.27496189,1.654645056,0.22477064,87.36246811,-0.754442949,,,,,,,,,,,,,,,,,82.94796748,,82.88998331,,116.7457143,,,,90.51284404,98.80688073,98.23422018,
10160,Ryan Weber,NYY,0,0,1,5,0,10.2,2.531250151,0.84375005,0.84375005,0.15625,1,0.606060606,0.142857142,0.84375005,4.65,4.049931058,3.802673464,0.011085396,,,,,,,0.55905512,88.9524923,0.879828643,0.07086614,79.76485189,-0.095841393,0.34645669,78.64940297,1.862077743,0.02362205,75.07633464,-0.072913051,,,,,,,,,,,,,,72.83333333,97.5,,102.456338,92.23777778,,,,96.65826772,105.0614173,101.0165354,
10197,Shelby Miller,SFG,0,1,0,4,0,7,18.00000245,3.857143383,0,0.461538462,0.44444444,0.153846153,0,6.428572304,1.9,0.398144918,1.667033151,0.382685661,0.4488189,94.10233347,1.833115984,,,,,,,,,,0.5511811,81.78447963,-0.886465009,,,,,,,,,,,,,,,,,,,126.3368421,,120.7242857,,,,123.2433071,103.619685,111.1417323,
10200,Tucker Barnhart,DET,0,0,0,1,0,1,0,0,0,0.6,0.66666667,0.2,0,9,0,3.112431002,6.07316981,0.016949939,0.14285714,72.25879669,-0.097536221,,,,,,,0.85714286,54.26071676,-0.912351009,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.3,46.2,51.8,
10233,Aroldis Chapman,NYY,4,4,9,43,0,36.1,10.65137764,6.935780787,0.990825827,0.238095238,0.73839662,0.356321839,0.1,4.458716221,4.46,4.571146802,4.769718651,-0.186308637,0.55670103,97.52692006,-1.46184057,,,,0.04860088,100.2689394,0.947543647,,,,0.24594993,85.78724972,-0.345496163,,,,,,,0.14874816,88.12930268,0.553611767,,,,,,,,,,110.6164456,167.1205882,126.8796407,,,143.1950495,122.3199115,86.84144543,98.09616519,
10243,Randal Grichuk,COL,0,0,0,1,0,1,0,0,0,0,1,0.666666666,0,0,2.11,3.112431002,4.592800406,0.006896934,1,66.33657227,0.665645767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-138.2,,,202,,,,133.96,62.24,104.16,
